nuvirdi;teg_eign;matssvaedi;ibm2
 28831;Íbúðareign; 20; 681
 27925;Íbúðareign; 20; 681
 53641;Einbýlishús;100; 186
 25770;Íbúðareign;160;1029
 47662;Íbúðareign;281;2149
 33314;Íbúðareign; 20; 828
 38939;Íbúðareign; 20; 828
 31917;Íbúðareign;281; 862
 54681;Einbýlishús;100;1881
 21282;Íbúðareign;160; 749
 31957;Íbúðareign;100;1078
 22374;Íbúðareign; 20; 703
 32963;Íbúðareign;100;1114
 27997;Íbúðareign;270; 926
 59896;Einbýlishús;120;2117
 26304;Íbúðareign;200;1121
 14988;Íbúðareign;160; 567
 30996;Íbúðareign; 25; 747
 28606;Íbúðareign;283; 949
 47887;Íbúðareign;181; 133
 15995;Íbúðareign;161; 661
 28800;Íbúðareign; 90; 803
 40800;Íbúðareign; 90;1272
 25703;Íbúðareign;150;1153
 23440;Íbúðareign; 90; 607
 21284;Íbúðareign; 70; 597
 25972;Íbúðareign; 72; 694
 23982;Íbúðareign;130;  84
 23221;Íbúðareign; 90; 546
 17406;Íbúðareign; 90;  50
 36902;Íbúðareign; 25; 847
 13479;Íbúðareign;161; 543
 20977;Íbúðareign; 90; 439
 16000;Íbúðareign;161; 577
 14179;Íbúðareign;161; 577
 23163;Íbúðareign;130; 793
 42155;Íbúðareign;100; 134
 24326;Íbúðareign;100; 975
 25686;Íbúðareign;160;1149
 26786;Íbúðareign;100; 745
 23614;Íbúðareign;170; 102
 30467;Íbúðareign;283; 955
 24347;Íbúðareign;200; 967
 38420;Einbýlishús;130;1293
 31993;Íbúðareign; 80; 819
 30958;Íbúðareign;200; 882
 34800;Íbúðareign; 72; 803
 18015;Íbúðareign;200; 642
 42196;Íbúðareign; 90; 913
 37852;Íbúðareign;181;1097
 22791;Íbúðareign; 20; 503
 27446;Íbúðareign;283; 856
 20912;Íbúðareign;100; 831
 20479;Íbúðareign;100; 596
 33205;Íbúðareign;180;1072
 33969;Íbúðareign;280;  89
 21887;Íbúðareign;180; 629
 17000;Íbúðareign;100; 476
 31262;Íbúðareign; 11; 984
 40000;Íbúðareign;140;1399
 47431;Íbúðareign; 80;1547
 35866;Íbúðareign;100;1281
 42300;Íbúðareign; 70;1324
 94804;Einbýlishús; 72;1809
 23828;Íbúðareign; 25; 748
 33459;Íbúðareign;100;1171
 21570;Íbúðareign; 20; 584
 30479;Íbúðareign; 11;  82
 24593;Íbúðareign; 72;  71
 24749;Íbúðareign;100; 865
 24813;Íbúðareign;181; 683
 31986;Íbúðareign;270; 812
 24140;Íbúðareign; 72;  69
 17742;Íbúðareign;200; 584
 28353;Íbúðareign;130;1094
 50051;Einbýlishús;130;1456
 25200;Íbúðareign;130; 881
 22700;Íbúðareign; 90; 607
 24485;Íbúðareign; 90; 681
 37317;Íbúðareign; 90; 975
 33300;Íbúðareign;120;1209
 23196;Íbúðareign;100; 633
 19285;Íbúðareign;150;  79
 15500;Íbúðareign;161; 577
 30282;Íbúðareign;100; 942
 22795;Íbúðareign;180; 778
 31163;Íbúðareign; 91; 986
 24979;Íbúðareign; 20; 643
 14948;Íbúðareign; 20; 351
 30800;Íbúðareign; 25; 786
 32442;Íbúðareign; 90;1007
 31493;Íbúðareign; 72; 799
 31958;Íbúðareign; 72; 101
 24300;Íbúðareign;130;1085
 23632;Íbúðareign; 72; 617
 23822;Íbúðareign; 80; 752
 32167;Íbúðareign; 20;  74
 22200;Íbúðareign;150;1014
 19085;Íbúðareign; 91; 513
 26949;Íbúðareign;150;1042
 32938;Íbúðareign; 25; 807
 61944;Íbúðareign; 70;1478
 17895;Íbúðareign;100; 534
 27498;Íbúðareign; 20; 643
 26425;Íbúðareign; 20; 679
 36957;Íbúðareign; 80;1155
 22337;Íbúðareign;200; 997
 23089;Íbúðareign; 20; 468
 23900;Íbúðareign; 20; 527
 27993;Íbúðareign;180;1034
 43859;Íbúðareign; 20; 975
 25945;Íbúðareign;210;1151
 34700;Íbúðareign; 25; 855
 32694;Íbúðareign; 25; 888
 22775;Íbúðareign;100; 699
 20993;Íbúðareign; 91; 645
 18598;Íbúðareign;160;  80
 32879;Íbúðareign;284; 954
 26935;Íbúðareign;283; 797
 22493;Íbúðareign;150;  82
 15890;Íbúðareign;220; 432
 22190;Íbúðareign;120; 795
 17766;Íbúðareign; 75; 521
 25413;Íbúðareign;130; 819
 29460;Íbúðareign;100;1013
 27986;Íbúðareign; 70; 701
 32060;Íbúðareign; 91; 963
 30082;Íbúðareign;200;1305
 19879;Íbúðareign;160; 678
 32900;Íbúðareign;100;1344
 18050;Íbúðareign; 20; 328
 33414;Einbýlishús;170;1045
 30159;Íbúðareign; 91;1024
 25353;Íbúðareign;181; 734
 34676;Íbúðareign; 25; 941
 30486;Íbúðareign;100; 955
 19759;Íbúðareign;220; 828
 17128;Íbúðareign;100; 553
 30896;Íbúðareign;130;1258
 23486;Íbúðareign; 91; 695
 19781;Íbúðareign;100; 519
 21986;Íbúðareign;220; 646
 32145;Íbúðareign;180;1148
 23388;Íbúðareign; 90; 699
 74221;Einbýlishús; 72;1998
 62986;Íbúðareign; 20;1779
 28157;Íbúðareign;284; 954
 30423;Íbúðareign; 90; 688
 25951;Íbúðareign; 70; 701
 46845;Einbýlishús;200;1549
 16500;Íbúðareign;161; 722
 24988;Íbúðareign;130; 794
 21900;Íbúðareign;100; 568
 27594;Íbúðareign;120;1153
 32513;Íbúðareign;100;1099
 17291;Íbúðareign;130; 542
 17577;Íbúðareign; 72; 444
 33320;Íbúðareign;150;1292
 24873;Íbúðareign;100; 829
 30448;Íbúðareign; 85;  93
 31703;Íbúðareign;100;1041
 49757;Íbúðareign; 20; 911
 38109;Íbúðareign; 20; 958
 30643;Íbúðareign;130;1036
 29448;Íbúðareign; 90;  74
 20654;Íbúðareign;120;  66
 25818;Íbúðareign; 11; 711
 31667;Íbúðareign; 72; 928
 23779;Íbúðareign;284; 626
 37605;Íbúðareign;100;1277
 72917;Einbýlishús;150;2732
 34458;Íbúðareign;100;1122
 35996;Íbúðareign;100;1058
 14448;Íbúðareign;161; 507
 19761;Íbúðareign;220;  66
 39389;Íbúðareign; 90; 101
 24672;Íbúðareign; 80; 777
 31829;Íbúðareign;180;1108
 21895;Íbúðareign;160; 733
 42251;Einbýlishús;100;1332
 38948;Íbúðareign;100;1152
 65295;Íbúðareign; 20;1214
 26475;Íbúðareign; 80; 752
 15479;Íbúðareign; 25; 371
 22500;Íbúðareign;130; 813
 25459;Íbúðareign; 91;1037
 19004;Íbúðareign;284; 579
 26691;Íbúðareign;280; 696
 26993;Íbúðareign; 20; 596
 24782;Íbúðareign; 80; 791
 32377;Íbúðareign;100; 987
 41802;Íbúðareign;100;1205
 23358;Íbúðareign; 90;  80
 25220;Íbúðareign;150;1245
 23320;Íbúðareign; 20; 662
 23949;Íbúðareign;100; 641
 25240;Íbúðareign; 72; 728
 53590;Íbúðareign;280;2006
 53509;Íbúðareign;100;1616
 25987;Íbúðareign;150; 103
 21841;Íbúðareign; 80; 782
 25866;Íbúðareign;130; 824
 28259;Íbúðareign;130; 934
 33785;Íbúðareign; 31;  94
 16500;Íbúðareign;170; 653
 28692;Íbúðareign;100;  89
 34500;Íbúðareign; 72;1251
 22300;Íbúðareign;100; 473
 24990;Íbúðareign; 20; 464
 25486;Íbúðareign;200;1166
 25986;Íbúðareign; 72;  86
 23680;Íbúðareign;110; 775
 18784;Íbúðareign;180; 765
 36979;Íbúðareign;280; 952
 35430;Íbúðareign; 25; 936
 53921;Einbýlishús; 75;1665
 72264;Einbýlishús; 31;1932
 23310;Íbúðareign;281;  65
 65895;Einbýlishús;120;2069
 32940;Íbúðareign;180;1226
 25855;Íbúðareign; 91; 952
 23191;Íbúðareign;100; 868
 22459;Íbúðareign; 90; 713
 20989;Íbúðareign; 72;  53
 26212;Íbúðareign;130;  88
 20501;Íbúðareign; 25; 433
 19544;Íbúðareign; 20; 501
 28625;Íbúðareign;130; 821
 27580;Íbúðareign;120; 100
 19189;Íbúðareign; 90; 634
 23400;Íbúðareign;130; 903
 25032;Íbúðareign;120;  97
 24988;Íbúðareign; 70; 899
 50986;Íbúðareign;100;1883
 14506;Íbúðareign;160; 596
 21474;Íbúðareign;170; 953
 29520;Íbúðareign;130;1124
 25945;Íbúðareign; 91; 827
 22900;Íbúðareign; 80; 722
 21491;Íbúðareign; 20; 492
 35919;Íbúðareign; 90; 987
 26827;Íbúðareign;270; 731
 23455;Íbúðareign; 90; 844
 31432;Íbúðareign; 90;1111
 23486;Íbúðareign; 90; 571
 33959;Íbúðareign;130;1192
 25000;Íbúðareign;220; 767
 18763;Íbúðareign;100;  59
 18989;Íbúðareign;100;  51
 27164;Íbúðareign; 25; 765
 34886;Íbúðareign; 90;1045
 28452;Íbúðareign;130; 922
 25663;Íbúðareign; 20; 654
 24868;Íbúðareign;280; 618
 36032;Íbúðareign;100;1019
 17972;Íbúðareign;100; 713
 15400;Íbúðareign; 90; 561
 23872;Íbúðareign;100; 849
 35992;Íbúðareign; 80;1055
 18986;Íbúðareign;200; 555
 21715;Íbúðareign;100;  90
 27500;Íbúðareign; 72; 854
 27967;Íbúðareign; 80; 917
 18768;Íbúðareign;110; 585
 18897;Íbúðareign;120; 608
 39009;Íbúðareign; 90;1045
 37171;Íbúðareign; 90;1099
 18611;Íbúðareign; 20; 459
 24380;Íbúðareign; 90; 857
 26872;Íbúðareign;280; 697
 57930;Íbúðareign; 20;1896
 35299;Íbúðareign;130;1306
 38081;Íbúðareign; 80;1361
 32786;Íbúðareign;150; 894
 26493;Íbúðareign; 90; 746
 23238;Íbúðareign;100; 645
 61302;Einbýlishús;150;2665
 14102;Íbúðareign;161; 598
 18983;Íbúðareign;160;1161
 48786;Einbýlishús;220;2106
 42000;Íbúðareign;100; 142
 23836;Íbúðareign; 90; 673
 17900;Íbúðareign; 91; 545
 24410;Íbúðareign;110; 777
 34972;Íbúðareign;180;1328
 39348;Íbúðareign;100;1186
 33490;Íbúðareign;220;1296
 32338;Íbúðareign;130;1157
 20493;Íbúðareign; 72; 557
 22242;Íbúðareign; 31; 631
 21486;Íbúðareign;100; 727
 24347;Íbúðareign;100; 703
 23992;Íbúðareign; 70;  56
 23365;Íbúðareign;130; 813
 52863;Einbýlishús;120;1838
 32486;Íbúðareign; 72; 842
 54893;Íbúðareign; 70;1052
 24861;Íbúðareign; 90; 734
 17500;Íbúðareign;160; 559
 39000;Íbúðareign;180;1413
 24760;Íbúðareign; 91; 678
 24917;Íbúðareign; 80; 682
 26735;Íbúðareign; 90; 721
 38948;Íbúðareign; 80;1186
 23878;Íbúðareign;160; 995
 21891;Íbúðareign;161; 947
 18986;Íbúðareign; 91; 443
 23949;Íbúðareign; 20; 485
 35928;Íbúðareign;180;1226
 95000;Einbýlishús; 25;2368
 26986;Íbúðareign;130; 813
 20592;Íbúðareign;283; 585
 24923;Íbúðareign;100; 822
 16479;Íbúðareign;200; 543
 57615;Íbúðareign; 85;1448
 15946;Íbúðareign;161; 549
 23983;Íbúðareign;130; 887
 18057;Íbúðareign; 90; 485
 19479;Íbúðareign;100; 656
 32275;Íbúðareign;110; 768
 14690;Íbúðareign; 91; 404
 31867;Íbúðareign;120; 745
 52146;Íbúðareign; 90;1746
 22995;Íbúðareign;170; 796
 24918;Íbúðareign;281;1168
 32798;Íbúðareign;281;1081
 50071;Einbýlishús;130; 154
 32147;Íbúðareign;130; 929
 21500;Íbúðareign;100; 705
 39824;Íbúðareign; 80;1199
 30318;Íbúðareign; 20; 592
 33224;Íbúðareign;180;1142
 16373;Íbúðareign;100; 587
 25324;Íbúðareign; 25; 521
 36272;Íbúðareign; 20;1157
 54779;Einbýlishús;120;1712
 49986;Einbýlishús;170;1609
 23452;Íbúðareign; 20; 463
 19996;Íbúðareign;161; 722
 23254;Íbúðareign;100; 695
 15383;Íbúðareign;161; 507
 22693;Íbúðareign;130; 577
 22823;Íbúðareign;130; 646
 34858;Íbúðareign;130;1175
 30982;Íbúðareign;100;1097
 68371;Einbýlishús; 11;1914
 17500;Íbúðareign;150; 588
 21300;Íbúðareign;130; 789
 25987;Íbúðareign; 20; 671
 26472;Íbúðareign;281; 823
 31995;Íbúðareign;130;1064
 23861;Íbúðareign; 72; 545
 22119;Íbúðareign; 20; 452
 28931;Íbúðareign;181; 894
 30926;Íbúðareign;283;1028
 26482;Íbúðareign;100;  82
 22452;Íbúðareign; 72; 571
 28267;Íbúðareign;220;1077
 20325;Íbúðareign; 72;  52
 23376;Íbúðareign;120; 818
 24973;Íbúðareign; 20;  76
 30890;Íbúðareign;281;1495
 24868;Íbúðareign; 90; 634
 42415;Íbúðareign; 90; 998
 39471;Íbúðareign; 25;1001
 19194;Íbúðareign;161; 749
 26522;Íbúðareign;130; 785
 26479;Íbúðareign; 90; 607
 29216;Einbýlishús;290;1526
 56801;Einbýlishús; 11;1288
 13489;Íbúðareign; 20; 388
 26486;Íbúðareign;110; 706
 21545;Íbúðareign;100; 738
 32092;Íbúðareign;180;1126
 29465;Íbúðareign;130; 976
 36688;Íbúðareign; 80;1099
 34870;Íbúðareign;180;1197
 28962;Íbúðareign;130; 922
 27695;Íbúðareign;180; 932
 16195;Íbúðareign;200; 512
 61701;Íbúðareign; 20;1215
 24088;Íbúðareign;130; 808
 18551;Íbúðareign;160; 579
 20899;Íbúðareign;290; 917
 34000;Íbúðareign; 80;1283
 28886;Íbúðareign; 80; 837
 18785;Íbúðareign; 80; 517
 17586;Íbúðareign;220; 527
 21510;Íbúðareign;170; 911
 25487;Íbúðareign;283; 655
 12838;Íbúðareign; 20; 366
 19532;Íbúðareign; 90;  51
 23486;Íbúðareign;170; 919
 45982;Einbýlishús;120;1388
 28322;Íbúðareign; 90; 813
 31484;Íbúðareign; 91;1209
 55152;Íbúðareign; 20;1219
 45898;Einbýlishús;120;1838
 30663;Íbúðareign; 90; 745
 27450;Íbúðareign;110; 878
 17000;Íbúðareign; 72; 444
 19670;Íbúðareign;160; 727
 20300;Íbúðareign; 80; 565
 22404;Íbúðareign; 91; 544
 29263;Íbúðareign;140; 107
 24486;Íbúðareign;180; 867
 31314;Íbúðareign; 72; 947
 25500;Íbúðareign;100;1095
 27113;Íbúðareign;150;  70
 28343;Íbúðareign; 72; 696
 19673;Íbúðareign;100; 813
 13748;Íbúðareign;100; 364
 28463;Íbúðareign;180;  87
 21644;Íbúðareign; 72; 657
 26492;Íbúðareign; 90; 773
 45437;Einbýlishús;283;1961
 49593;Íbúðareign; 70;1193
 18500;Íbúðareign;100; 479
 22725;Íbúðareign;150;1143
 19687;Íbúðareign;161; 722
 45486;Einbýlishús;130;1244
 32308;Íbúðareign;160;1272
 24709;Íbúðareign; 91; 658
 27235;Íbúðareign;180; 932
 37534;Einbýlishús; 90;1699
 26449;Íbúðareign; 72; 785
 26489;Íbúðareign; 72; 678
 36817;Íbúðareign;100; 897
 23182;Íbúðareign;100; 763
 23155;Íbúðareign;100; 763
 34446;Íbúðareign;130;1112
 43230;Íbúðareign;150;1611
 24930;Íbúðareign; 72;  75
 19537;Íbúðareign; 72;  54
 30489;Íbúðareign;110; 955
 25000;Einbýlishús;100; 909
 26605;Íbúðareign;100;  82
 33803;Íbúðareign; 72;1117
 42177;Íbúðareign;284;1155
 16400;Íbúðareign;281;  51
 32378;Einbýlishús;160;1468
 13605;Íbúðareign;160;  41
 41979;Íbúðareign;100;1292
 29493;Íbúðareign;100;  97
 33979;Íbúðareign;100; 839
 88481;Íbúðareign; 20; 169
 22951;Íbúðareign; 90; 694
 41550;Íbúðareign; 90; 116
 85824;Einbýlishús;210;2901
 59773;Einbýlishús;281;2332
 24820;Íbúðareign;130; 998
 36526;Íbúðareign;150; 142
 68592;Einbýlishús;200;2042
 21441;Íbúðareign; 90; 647
 45941;Íbúðareign; 90;1104
 26845;Íbúðareign;110; 992
 29376;Íbúðareign;283; 944
 22352;Íbúðareign;150; 827
 19493;Íbúðareign; 91; 513
 31681;Íbúðareign; 91;1237
 25958;Íbúðareign;180; 872
 17838;Íbúðareign; 11; 318
 23473;Íbúðareign; 80; 605
 36746;Einbýlishús;200;1063
 35987;Íbúðareign;180; 120
 24861;Íbúðareign;170; 878
 25085;Íbúðareign;130; 836
 30643;Íbúðareign;180;1033
 25976;Íbúðareign; 90; 607
 28448;Íbúðareign; 91;1014
 18580;Íbúðareign;170; 789
 29216;Íbúðareign; 85; 655
 21679;Íbúðareign;220; 828
 26972;Íbúðareign; 72; 786
 26492;Íbúðareign; 70; 691
 33787;Íbúðareign; 11; 838
 25943;Íbúðareign; 72; 826
 18893;Íbúðareign; 20; 472
 32324;Íbúðareign;140; 107
 20986;Íbúðareign;161; 947
 52539;Íbúðareign;180;1368
 33042;Íbúðareign;120; 113
 20500;Íbúðareign; 20;  44
 25322;Íbúðareign;150;  98
 20500;Íbúðareign;100; 507
 28990;Íbúðareign;120;1279
 18276;Íbúðareign;280;  44
 24047;Íbúðareign;130; 743
 28208;Íbúðareign; 90; 791
 50643;Íbúðareign; 90;1409
 15491;Íbúðareign; 72; 431
 25143;Íbúðareign;100; 734
 25376;Íbúðareign;100;  90
 46571;Íbúðareign; 31;1057
 26688;Íbúðareign;130; 953
 27938;Íbúðareign; 90; 987
 35216;Íbúðareign;280; 862
 23866;Íbúðareign; 90; 572
 38195;Íbúðareign;100;1166
 24789;Íbúðareign;130;  81
 20358;Íbúðareign;100;  57
 65709;Einbýlishús;120;2833
 37563;Íbúðareign;280; 120
 50206;Íbúðareign; 90;1199
 21324;Íbúðareign;100; 653
 31500;Íbúðareign;283; 952
 17465;Íbúðareign; 90; 621
 24478;Íbúðareign; 80; 626
 20796;Íbúðareign;200; 548
 18352;Íbúðareign;100; 211
 31258;Íbúðareign;270;1169
 24356;Íbúðareign; 20; 611
 49839;Einbýlishús;170;1736
 34025;Íbúðareign;100; 956
 40430;Íbúðareign;100;1017
 28180;Íbúðareign; 72; 816
 17475;Íbúðareign; 20; 351
 26475;Íbúðareign;110; 864
 26000;Íbúðareign; 20; 862
 25686;Íbúðareign; 20; 726
 24085;Íbúðareign;220; 827
 27948;Íbúðareign; 72; 754
 24626;Íbúðareign; 25; 578
 27277;Íbúðareign; 72; 659
 24237;Íbúðareign;160; 847
 65472;Einbýlishús;120;2026
 27144;Íbúðareign;100; 727
 69959;Íbúðareign; 25;1362
 27817;Íbúðareign; 25; 561
 39697;Íbúðareign;210;1317
 23990;Íbúðareign; 31; 524
 13000;Íbúðareign;170; 406
 39896;Íbúðareign; 70; 107
 15589;Íbúðareign; 72; 461
 27458;Íbúðareign;284; 953
 24425;Íbúðareign; 72; 666
 20779;Íbúðareign;290; 904
 17267;Íbúðareign;150;  70
 29708;Íbúðareign; 80;1095
 23986;Íbúðareign;283; 694
 44744;Einbýlishús;150;1845
 41459;Íbúðareign;100;1302
 42906;Íbúðareign;281;1533
 40479;Íbúðareign;281;1276
 30653;Íbúðareign;140; 998
 30658;Íbúðareign;140; 998
 17391;Íbúðareign;161; 577
 18978;Íbúðareign; 80; 449
 22993;Íbúðareign; 90; 858
 26590;Íbúðareign;120;  97
 43201;Íbúðareign;130;1419
 24469;Íbúðareign;130; 722
 26013;Íbúðareign; 80; 686
 39148;Íbúðareign; 72;1189
 22388;Íbúðareign;120; 974
 31625;Íbúðareign;160; 855
 36846;Íbúðareign;130;1302
 34412;Íbúðareign;100;1117
 32957;Íbúðareign;281;1309
 38325;Íbúðareign;181;1056
 24844;Íbúðareign;200; 917
 23078;Íbúðareign; 20; 814
 23732;Íbúðareign;100; 732
 31763;Íbúðareign;100; 982
 24218;Íbúðareign; 11;  67
 24900;Íbúðareign;200; 963
 22996;Íbúðareign; 72; 679
 22368;Íbúðareign;170; 953
 28169;Íbúðareign;130;1111
 36945;Íbúðareign;283; 952
 29000;Íbúðareign; 20;  70
 29269;Íbúðareign;283; 948
 21945;Íbúðareign; 90; 482
 27488;Íbúðareign; 72;  87
 32632;Íbúðareign;120;1637
 42959;Einbýlishús;281;1146
 21494;Íbúðareign;170; 811
 46039;Einbýlishús;200;1366
 18365;Íbúðareign;100; 462
 24028;Íbúðareign;100; 867
 37643;Íbúðareign; 72;1005
 27241;Íbúðareign;150;1365
 18370;Íbúðareign;120; 513
 14627;Íbúðareign; 90;  51
 20000;Íbúðareign; 90; 546
 22593;Íbúðareign;120; 641
 23193;Íbúðareign; 70; 717
 19491;Íbúðareign;120; 513
 18800;Íbúðareign; 90; 598
 25473;Íbúðareign; 25; 557
 38878;Íbúðareign; 90;1093
 27297;Íbúðareign; 90; 835
 25462;Íbúðareign;130; 813
 39910;Íbúðareign; 20; 964
 16736;Íbúðareign; 75; 475
 18278;Íbúðareign;130; 536
 31757;Íbúðareign;270;1002
 21986;Íbúðareign;200; 755
 22782;Íbúðareign; 20; 519
 21638;Íbúðareign;220;  95
 27639;Íbúðareign; 91; 737
 23422;Íbúðareign; 20; 522
 35457;Íbúðareign; 20; 944
 17288;Íbúðareign; 90; 655
 26867;Íbúðareign;181; 717
 27500;Íbúðareign;270;  88
 54000;Einbýlishús;160;2515
 24782;Íbúðareign;120; 798
 39837;Íbúðareign; 72;1112
 51307;Einbýlishús;120;1661
 18900;Íbúðareign;160; 687
 28800;Íbúðareign;100;  97
 37144;Íbúðareign;270;1309
 36844;Íbúðareign;100;1075
 36370;Íbúðareign;180;1389
 18083;Íbúðareign; 20; 591
 23693;Íbúðareign;100; 638
 22474;Íbúðareign; 90; 635
 24834;Íbúðareign;200; 961
 15300;Íbúðareign; 25; 283
 20775;Íbúðareign;130; 612
 21574;Íbúðareign;130; 577
 26170;Íbúðareign; 25; 722
 23950;Íbúðareign;120; 529
 20500;Íbúðareign;160; 888
 50000;Einbýlishús;130;1564
 29886;Íbúðareign;283; 952
 16891;Íbúðareign;161; 722
 23747;Íbúðareign;160;  97
 27977;Íbúðareign; 72; 773
 29479;Íbúðareign; 80; 517
 26178;Íbúðareign;180;1084
 43979;Íbúðareign; 70;1056
 70833;Einbýlishús; 25; 210
 32570;Íbúðareign; 11;1177
 33900;Íbúðareign;181; 911
 35072;Íbúðareign;181; 911
 30438;Íbúðareign; 91;1009
 24147;Íbúðareign; 80; 716
 23993;Íbúðareign; 70; 756
 30287;Íbúðareign;100;1111
 32625;Íbúðareign;181; 877
 32345;Íbúðareign; 70; 719
 17596;Íbúðareign;200; 557
 15917;Íbúðareign;220; 383
 26176;Íbúðareign;120; 106
 26300;Íbúðareign; 91; 827
 45473;Íbúðareign;283;1295
 27910;Íbúðareign; 72; 801
 43553;Íbúðareign;100;1081
 24851;Íbúðareign; 25; 564
 39893;Íbúðareign;280; 956
 47197;Íbúðareign; 80;1224
 33479;Einbýlishús;290;1523
 25373;Íbúðareign; 80; 735
 35834;Íbúðareign; 90;1038
 30259;Íbúðareign;210;1034
 26000;Íbúðareign;170;1062
 25986;Íbúðareign; 20; 798
 28175;Íbúðareign;100; 745
 23200;Íbúðareign; 90; 439
 27648;Íbúðareign;100; 988
 20846;Íbúðareign;130; 799
 40137;Íbúðareign; 80;1119
 24398;Íbúðareign; 90;  75
 36700;Íbúðareign;100;1239
 27979;Íbúðareign;180;  76
 59158;Íbúðareign; 20;1219
 54275;Einbýlishús; 90;1592
 24263;Íbúðareign;170; 911
 28046;Íbúðareign;130; 942
 18000;Íbúðareign; 11;  90
 22245;Íbúðareign; 11; 505
 30465;Íbúðareign; 20; 895
 31475;Íbúðareign; 20; 883
 29694;Íbúðareign; 91; 796
 23400;Íbúðareign;180; 769
 33931;Íbúðareign; 91; 995
 24880;Íbúðareign; 85; 963
 20563;Íbúðareign;170; 894
 76942;Einbýlishús; 75;1501
 18455;Íbúðareign;150; 588
 24190;Íbúðareign; 90; 506
 25084;Íbúðareign;130; 832
 34219;Íbúðareign; 72;1015
 16197;Íbúðareign;170; 581
 27272;Íbúðareign;200;1022
 26910;Íbúðareign; 90; 825
 17976;Íbúðareign; 90; 504
 19812;Íbúðareign;170; 911
 29500;Íbúðareign;130; 934
 48500;Einbýlishús;130;1333
 27473;Íbúðareign;100; 868
 21800;Íbúðareign; 90; 822
 23989;Íbúðareign; 90; 615
 26720;Íbúðareign;180;  76
 25524;Íbúðareign; 20; 652
